1 0.00859364725407 0.00772903621154
2 0.00755018965514 0.00577876001785
3 0.00652436094749 0.00539046100821
4 0.00674877142596 0.00510718569312
5 0.00681367527833 0.00495886241524
6 0.0063623799078 0.00490885469186
7 0.00658800227414 0.00480904140194
8 0.00663747916225 0.00467170756874
9 0.00673927044578 0.00478097426461
10 0.00652970693718 0.00467430220082
11 0.00664532149147 0.00479199299602
12 0.00644620412676 0.00460275976334
13 0.0063271080607 0.0046373921374
14 0.00661545279863 0.00473189169669
15 0.00647290838022 0.00460746912724
16 0.00637493623957 0.00479491563961
17 0.00666131726658 0.00473455489978
18 0.00655421262185 0.00469724903286
19 0.00644344399764 0.00462836127615
20 0.00632209422145 0.00465087643337
21 0.00645715392441 0.00465091079835
22 0.00652398785738 0.00461584593099
23 0.00659182123231 0.00469169266537
24 0.00643739207368 0.0046561557375
25 0.00638817988134 0.00463614339683
26 0.00639627174401 0.004569330213
27 0.00659959896278 0.00468499759373
28 0.0065858015319 0.00465966401839
29 0.00639794566637 0.00456569743968
30 0.00639699696393 0.00457999059793
31 0.00636128568289 0.00464852585591
32 0.0063809490931 0.00459495147726
33 0.00656997275427 0.0047733846572
34 0.00649931278179 0.00464353753967
35 0.00655998258959 0.00472169056524
36 0.00650784206418 0.00465420163004
37 0.00657565886151 0.00466282265072
38 0.00652375154845 0.00454238046654
39 0.00647775564582 0.0046288025694
40 0.00653747214904 0.00455869647516
41 0.00635593820193 0.00465747131343
42 0.00641121634824 0.00465251308584
43 0.00650700691238 0.00462563621656
44 0.00648311513356 0.00464562771078
45 0.00659191007899 0.00470561193889
46 0.00655921163436 0.00461146110151
47 0.00640476125206 0.00467301515267
48 0.0063732933823 0.00465930448771
49 0.0064088130043 0.00454318603312
50 0.00641608530947 0.00455156699909
51 0.00648252402901 0.00462373146371
52 0.00647536539916 0.00465123917486
53 0.00645973658059 0.00456454468899
54 0.00642627087455 0.00465293210474
55 0.0063589172231 0.00450210838923
56 0.00650078256587 0.00458113154682
57 0.00649680487404 0.00460873335707
58 0.00642352084716 0.00461273860115
59 0.00647876571341 0.00460409601794
